x_m,y_m,width_left_m,width_right_m,vx_mps
-4.4671424,-1.5020544,0.8310371,1.3377008,14.0333331
-4.5638729,-1.527307,0.8319476,1.3392187,14.0429527
-4.6606035,-1.5525597,0.8328581,1.3407366,14.0525271
-4.757334,-1.5778126,0.8335685,1.3400981,14.0620567
-4.8540645,-1.6030657,0.8339691,1.3361198,14.0715417
-4.9507949,-1.6283192,0.8343697,1.3321414,14.0809822
-5.047525,-1.6535731,0.8347703,1.3281631,14.0903787
-5.144255,-1.6788276,0.8351709,1.3241847,14.0997312
-5.2409849,-1.7040826,0.8355715,1.3202064,14.1090401
-5.3377145,-1.7293384,0.8359721,1.316228,14.1183055
-5.434444,-1.754595,0.8363727,1.3122497,14.1275278
-5.5311733,-1.7798525,0.8367733,1.3082713,14.1367071
-5.6279024,-1.805111,0.8371739,1.304293,14.1458436
-5.7246311,-1.8303706,0.8375702,1.3024762,14.1549377
-5.8213596,-1.8556313,0.8379593,1.3043601,14.1639895
-5.9180878,-1.8808934,0.8383483,1.306244,14.1729993
-6.0148155,-1.9061567,0.8387373,1.3081279,14.1819672
-6.1115428,-1.9314215,0.8391264,1.3100118,14.1908936
-6.2082697,-1.9566878,0.8395154,1.3118957,14.1997786
-6.3049962,-1.9819558,0.8399045,1.3137796,14.2086224
-6.4017223,-2.0072255,0.8402935,1.3156634,14.2174253
-6.4984479,-2.032497,0.8406826,1.3175473,14.2261875
-6.595173,-2.0577704,0.8410716,1.3194312,14.2349093
-6.6918977,-2.0830458,0.8417067,1.319553,14.2435907
-6.7886218,-2.1083233,0.8428085,1.3163311,14.2522321
-6.8853454,-2.133603,0.8439104,1.3131093,14.2608336
-6.9820682,-2.1588848,0.8450123,1.3098874,14.2693954
-7.0787904,-2.1841691,0.8461142,1.3066656,14.2779179
-7.175512,-2.2094558,0.8472161,1.3034437,14.2864011
-7.2722329,-2.234745,0.848318,1.3002218,14.2948453
-7.3689532,-2.2600369,0.8494199,1.297,14.3032507
-7.4656728,-2.2853315,0.8505217,1.2937781,14.3116174
-7.5623917,-2.3106289,0.8516236,1.2905563,14.3199458
-7.6591098,-2.3359292,0.8526596,1.2893096,14.328236
-7.7558272,-2.3612326,0.8535567,1.2922307,14.3364881
-7.8525438,-2.386539,0.8544538,1.2951518,14.3447025
-7.9492594,-2.4118485,0.8553508,1.2980729,14.3528792
-8.0459741,-2.4371613,0.8562479,1.300994,14.3610185
-8.142688,-2.4624774,0.8571449,1.3039151,14.3691206
-8.239401,-2.487797,0.858042,1.3068362,14.3771857
-8.3361131,-2.5131202,0.858939,1.3097573,14.385214
-8.4328242,-2.5384469,0.8598361,1.3126784,14.3932056
-8.5295345,-2.5637774,0.8607331,1.3155995,14.4011607
-8.6262437,-2.5891117,0.8614475,1.3163372,14.4090796
-8.7229519,-2.6144499,0.8617313,1.3119298,14.4169625
-8.8196592,-2.6397921,0.8620151,1.3075224,14.4248094
-8.9163651,-2.6651383,0.862299,1.303115,14.4326206
-9.01307,-2.6904887,0.8625828,1.2987076,14.4403963
-9.1097738,-2.7158434,0.8628667,1.2943002,14.4481367
-9.2064765,-2.7412024,0.8631505,1.2898928,14.4558419
-9.303178,-2.7665658,0.8634343,1.2854854,14.4635122
-9.3998784,-2.7919338,0.8637182,1.281078,14.4711476
-9.4965776,-2.8173064,0.864002,1.2766706,14.4787484
-9.5932755,-2.8426837,0.8642979,1.2733522,14.4863148
-9.6899723,-2.8680658,0.8646257,1.2729146,14.493847
-9.7866677,-2.8934528,0.8649534,1.2724769,14.501345
-9.8833617,-2.9188448,0.8652812,1.2720392,14.5088091
-9.9800544,-2.9442418,0.865609,1.2716016,14.5162395
-10.0767457,-2.969644,0.8659367,1.2711639,14.5236363
-10.1734356,-2.9950514,0.8662645,1.2707262,14.5309997
-10.2701242,-3.0204642,0.8665923,1.2702885,14.5383299
-10.3668114,-3.0458824,0.86692,1.2698509,14.545627
-10.4634971,-3.0713062,0.8672478,1.2694132,14.5528912
-10.5601814,-3.0967355,0.8677431,1.2689166,14.5601227
-10.6568642,-3.1221706,0.8687393,1.2682436,14.5673216
-10.7535455,-3.1476115,0.8697354,1.2675707,14.5744881
-10.8502251,-3.1730582,0.8707315,1.2668978,14.5816224
-10.9469032,-3.1985108,0.8717276,1.2662249,14.5887246
-11.0435796,-3.2239696,0.8727238,1.265552,14.5957949
-11.1402545,-3.2494345,0.8737199,1.264879,14.6028335
-11.2369277,-3.2749056,0.874716,1.2642061,14.6098404
-11.3335993,-3.3003831,0.8757121,1.2635332,14.616816
-11.4302692,-3.325867,0.8767083,1.2628603,14.6237602
-11.5269374,-3.3513574,0.8776297,1.2630898,14.6306733
-11.6236039,-3.3768544,0.8782972,1.26639,14.6375555
-11.7202686,-3.4023581,0.8789647,1.2696901,14.6444069
-11.8169314,-3.4278686,0.8796321,1.2729903,14.6512276
-11.9135924,-3.4533859,0.8802996,1.2762904,14.6580177
-12.0102515,-3.4789102,0.8809671,1.2795906,14.6647776
-12.1069089,-3.5044416,0.8816345,1.2828907,14.6715072
-12.2035643,-3.5299801,0.882302,1.2861909,14.6782068
-12.3002179,-3.5555258,0.8829694,1.289491,14.6848765
-12.3968695,-3.5810789,0.8836369,1.2927912,14.6915165
-12.4935192,-3.6066393,0.8841564,1.2946224,14.6981268
-12.5901669,-3.6322073,0.8840971,1.2907057,14.7047077
-12.6868127,-3.6577829,0.8840378,1.286789,14.7112592
-12.7834563,-3.6833661,0.8839785,1.2828723,14.7177816
-12.8800978,-3.7089571,0.8839192,1.2789556,14.724275
-12.9767372,-3.734556,0.8838599,1.2750389,14.7307395
-13.0733746,-3.7601628,0.8838006,1.2711221,14.7371753
-13.1700098,-3.7857776,0.8837413,1.2672054,14.7435824
-13.2666429,-3.8114006,0.8836821,1.2632887,14.7499611
-13.3632739,-3.8370319,0.8836228,1.259372,14.7563115
-13.4599026,-3.8626714,0.8836054,1.2558393,14.7626337
-13.5565292,-3.8883194,0.8837793,1.2540565,14.7689279
-13.6531535,-3.9139758,0.8839531,1.2522737,14.7751941
-13.7497754,-3.9396408,0.884127,1.2504909,14.7814326
-13.8463949,-3.9653145,0.8843008,1.2487082,14.7876435
-13.9430122,-3.9909969,0.8844747,1.2469254,14.7938269
-14.0396272,-4.0166882,0.8846486,1.2451426,14.7999829
-14.1362397,-4.0423884,0.8848224,1.2433598,14.8061117
-14.2328499,-4.0680977,0.8849963,1.241577,14.8122133
-14.3294577,-4.0938161,0.8851701,1.2397942,14.8182881
-14.426063,-4.1195437,0.8854527,1.2385192,14.824336
-14.5226659,-4.1452806,0.8863221,1.2399843,14.8303572
-14.6192663,-4.1710269,0.8871914,1.2414494,14.8363518
-14.715864,-4.1967827,0.8880607,1.2429145,14.84232
-14.8124592,-4.222548,0.8889301,1.2443796,14.8482618
-14.9090519,-4.248323,0.8897994,1.2458447,14.8541775
-15.0056419,-4.2741078,0.8906688,1.2473098,14.8600671
-15.1022293,-4.2999024,0.8915381,1.2487749,14.8659308
-15.1988141,-4.3257069,0.8924074,1.25024,14.8717687
-15.2953962,-4.3515215,0.8932768,1.251705,14.8775809
-15.3919756,-4.3773462,0.8940518,1.2532943,14.8833675
-15.4885523,-4.4031811,0.8942108,1.2556944,14.8891287
-15.5851263,-4.4290263,0.8943698,1.2580946,14.8948646
-15.6816974,-4.4548819,0.8945288,1.2604947,14.9005753
-15.7782657,-4.4807479,0.8946878,1.2628949,14.9062609
-15.8748311,-4.5066245,0.8948468,1.265295,14.9119215
-15.9713938,-4.5325118,0.8950058,1.2676951,14.9175574
-16.0679535,-4.5584098,0.8951648,1.2700953,14.9231685
-16.1645104,-4.5843186,0.8953238,1.2724954,14.928755
-16.2610643,-4.6102384,0.8954828,1.2748956,14.9343171
-16.3576153,-4.6361692,0.895573,1.2767545,14.9398547
-16.4541633,-4.6621112,0.8951013,1.2741953,14.9453682
-16.5507083,-4.6880643,0.8946295,1.2716361,14.9508575
-16.6472502,-4.7140287,0.8941578,1.2690769,14.9563228
-16.743789,-4.7400044,0.893686,1.2665177,14.9617642
-16.8403248,-4.7659917,0.8932143,1.2639585,14.9671818
-16.9368574,-4.7919905,0.8927426,1.2613993,14.9725758
-17.0333869,-4.8180009,0.8922708,1.2588401,14.9779462
-17.1299133,-4.8440231,0.8917991,1.2562809,14.9832931
-17.2264365,-4.8700572,0.8913274,1.2537217,14.9886167
-17.3229565,-4.8961032,0.890978,1.2512797,14.9939171
-17.4194732,-4.9221612,0.8919363,1.2500899,14.9991944
-17.5159867,-4.9482313,0.8928946,1.2489001,15
-17.6124968,-4.9743135,0.893853,1.2477103,15
-17.7090036,-5.0004081,0.8948113,1.2465206,15
-17.8055071,-5.026515,0.8957697,1.2453308,15
-17.9020071,-5.0526344,0.896728,1.244141,15
-17.9985038,-5.0787664,0.8976864,1.2429513,15
-18.0949971,-5.104911,0.8986447,1.2417615,15
-18.191487,-5.1310684,0.8996031,1.2405717,15
-18.2879733,-5.1572386,0.9004657,1.2395564,15
-18.3844562,-5.1834218,0.8998798,1.2411823,15
-18.4809355,-5.2096179,0.8992939,1.2428083,15
-18.5774112,-5.2358272,0.8987079,1.2444342,15
-18.6738834,-5.2620496,0.898122,1.2460602,15
-18.7703519,-5.2882853,0.897536,1.2476861,15
-18.8668168,-5.3145344,0.8969501,1.2493121,15
-18.963278,-5.340797,0.8963642,1.250938,15
-19.0597355,-5.3670732,0.8957782,1.252564,15
-19.1561894,-5.393363,0.8951923,1.2541899,15
-19.2526395,-5.4196665,0.8946115,1.2558587,15
-19.3490858,-5.4459839,0.8941603,1.2586026,15
-19.4455283,-5.4723152,0.8937091,1.2613465,15
-19.541967,-5.4986606,0.8932578,1.2640904,15
-19.6384018,-5.52502,0.8928066,1.2668342,15
-19.7348327,-5.5513936,0.8923554,1.2695781,15
-19.8312597,-5.5777816,0.8919041,1.272322,15
-19.9276828,-5.6041839,0.8914529,1.2750659,15
-20.0241019,-5.6306007,0.8910017,1.2778097,15
-20.120517,-5.6570321,0.8905505,1.2805536,15
-20.2169282,-5.6834781,0.8901077,1.2832411,15
-20.3133352,-5.7099389,0.8902282,1.282164,15
-20.4097382,-5.7364145,0.8903486,1.2810869,15
-20.5061371,-5.7629051,0.8904691,1.2800098,15
-20.6025318,-5.7894106,0.8905896,1.2789327,15
-20.6989224,-5.8159313,0.8907101,1.2778556,15
-20.7953087,-5.8424673,0.8908305,1.2767785,15
-20.8916909,-5.8690185,0.890951,1.2757014,15
-20.9880688,-5.8955851,0.8910715,1.2746242,15
-21.0844425,-5.9221673,0.891192,1.2735471,15
-21.1808119,-5.948765,0.8913125,1.27247,15
-21.277177,-5.9753784,0.8907402,1.2724561,15
-21.3735377,-6.0020076,0.8901618,1.2724516,15
-21.4698939,-6.0286526,0.8895834,1.2724472,15
-21.5662457,-6.0553136,0.889005,1.2724427,15
-21.6625931,-6.0819904,0.8884266,1.2724382,15
-21.7589362,-6.1086831,0.8878481,1.2724338,15
-21.8552748,-6.1353918,0.8872697,1.2724293,15
-21.9516091,-6.1621164,0.8866913,1.2724249,15
-22.047939,-6.188857,0.8861129,1.2724204,15
-22.1442644,-6.2156135,0.8855345,1.272416,15
-22.2405855,-6.242386,0.8842166,1.2724148,15
-22.3369021,-6.2691746,0.8828739,1.2724136,15
-22.433214,-6.295979,0.8815312,1.2724125,15
-22.5295215,-6.3227995,0.8801885,1.2724114,15
-22.6258246,-6.349636,0.8788458,1.2724103,15
-22.7221233,-6.3764885,0.8775031,1.2724092,15
-22.8184175,-6.4033571,0.8761604,1.2724081,15
-22.9147072,-6.4302417,0.8748177,1.272407,15
-23.0109925,-6.4571423,0.873475,1.2724059,15
-23.1072733,-6.484059,0.8721323,1.2724048,15
-23.2035497,-6.5109918,0.8709964,1.2778085,15
-23.2998216,-6.5379406,0.8698727,1.2835331,15
-23.3960888,-6.5649054,0.868749,1.2892578,15
-23.4923516,-6.5918863,0.8676254,1.2949824,15
-23.5886098,-6.6188833,0.8665017,1.300707,15
-23.6848635,-6.6458963,0.8653781,1.3064317,15
-23.7811128,-6.6729255,0.8642544,1.3121563,15
-23.8773575,-6.6999708,0.8631308,1.3178809,15
-23.9735977,-6.7270321,0.8620071,1.3236056,15
-24.0698334,-6.7541097,0.8608834,1.3293302,15
-24.1660646,-6.7812033,0.8602415,1.3267577,15
-24.2622913,-6.8083131,0.8596413,1.3234673,15
-24.3585133,-6.835439,0.8590411,1.3201768,15
-24.4547307,-6.862581,0.8584409,1.3168863,15
-24.5509437,-6.8897392,0.8578407,1.3135958,15
-24.647152,-6.9169136,0.8572405,1.3103053,15
-24.7433558,-6.9441041,0.8566403,1.3070149,15
-24.8395551,-6.9713107,0.85604,1.3037244,15
-24.9357498,-6.9985335,0.8554398,1.3004339,15
-25.0319398,-7.0257725,0.8548396,1.2971434,15
-25.1281253,-7.0530276,0.8537725,1.3006031,15
-25.2243063,-7.0802988,0.8526517,1.30484,15
-25.3204826,-7.1075863,0.8515309,1.3090768,15
-25.4166544,-7.1348899,0.8504101,1.3133137,15
-25.5128216,-7.1622097,0.8492893,1.3175506,15
-25.6089841,-7.1895457,0.8481685,1.3217874,14.9692191
-25.7051421,-7.216898,0.8470477,1.3260243,14.8616047
-25.8012954,-7.2442665,0.8459269,1.3302611,14.7536066
-25.897444,-7.2716513,0.8448061,1.334498,14.6452146
-25.993588,-7.2990524,0.8436853,1.3387348,14.5364185
-26.0897274,-7.3264699,0.8418629,1.3371403,14.4272074
-26.185862,-7.3539036,0.8399386,1.3346985,14.3175702
-26.2819923,-7.3813538,0.8380143,1.3322568,14.2074868
-26.3781178,-7.4088203,0.83609,1.3298151,14.096945
-26.4742387,-7.4363031,0.8341656,1.3273734,13.9859328
-26.5703548,-7.4638021,0.8322413,1.3249317,13.8744376
-26.6664664,-7.4913173,0.830317,1.32249,13.7624463
-26.7625732,-7.5188486,0.8283927,1.3200483,13.6499454
-26.8586753,-7.546396,0.8264684,1.3176066,13.5369209
-26.9547728,-7.5739595,0.8245441,1.3151649,13.4233582
-27.0508656,-7.601539,0.8226216,1.3196961,13.3092423
-27.1469537,-7.6291345,0.8206994,1.3254621,13.1945573
-27.2430375,-7.656746,0.8187772,1.331228,13.0793143
-27.3391166,-7.6843736,0.8168551,1.336994,12.9634964
-27.435191,-7.7120175,0.8149329,1.34276,12.8470856
-27.5312607,-7.7396779,0.8130107,1.348526,12.7300632
-27.6273255,-7.7673548,0.8110885,1.354292,12.6124096
-27.7233856,-7.7950485,0.8091664,1.360058,12.4941047
-27.8194408,-7.8227591,0.8072442,1.3658239,12.375127
-27.9154912,-7.8504869,0.805322,1.3715899,12.2554547
-28.0115367,-7.8782319,0.8039209,1.3711261,12.1350646
-28.1075772,-7.9059944,0.8026295,1.3693496,12.0139326
-28.2036133,-7.9337746,0.8013382,1.367573,11.8919536
-28.2996446,-7.9615718,0.8000469,1.3657965,11.7691012
-28.3956709,-7.9893857,0.7987556,1.36402,11.6453489
-28.4916925,-8.0172156,0.7974642,1.3622434,11.5206689
-28.5877094,-8.0450611,0.7961729,1.3604669,11.3950317
-28.6837215,-8.0729216,0.7948816,1.3586904,11.2684064
-28.779729,-8.1007966,0.7935902,1.3569138,11.1407605
-28.8757319,-8.1286856,0.7922989,1.3551373,11.0120596
-28.9717302,-8.1565881,0.7906083,1.3580133,10.8822672
-29.067724,-8.1845036,0.7888194,1.3620354,10.751345
-29.1637157,-8.2124304,0.7870305,1.3660574,10.6188064
-29.259706,-8.2403596,0.7852415,1.3700794,10.4850602
-29.3556984,-8.2682811,0.7834526,1.3741015,10.3512065
-29.4516959,-8.2961847,0.7816637,1.3781235,10.2171774
-29.5477019,-8.3240603,0.7798747,1.3821456,10.0829027
-29.6437195,-8.3518976,0.7780858,1.3861676,9.9483097
-29.7397521,-8.3796867,0.7762969,1.3901896,9.8133226
-29.8358028,-8.4074173,0.7745079,1.3942117,9.6778624
-29.9318749,-8.4350793,0.7722388,1.3954254,9.5418468
-30.0279716,-8.4626625,0.7698333,1.3958412,9.4051894
-30.1240788,-8.4901436,0.7674277,1.3962571,9.2723378
-30.2202293,-8.5174782,0.7650222,1.3966729,9.1431651
-30.3164391,-8.5446085,0.7626167,1.3970888,9.0175207
-30.4127236,-8.5714767,0.7602111,1.3975047,8.8952594
-30.5090987,-8.5980248,0.7578056,1.3979205,8.7762413
-30.60558,-8.624195,0.7554,1.3983364,8.6603307
-30.7021832,-8.6499294,0.7529945,1.3987522,8.5473951
-30.7989241,-8.6751702,0.750589,1.3991681,8.4373044
-30.8958182,-8.6998594,0.750186,1.3963111,8.32993
-30.9928813,-8.7239393,0.7504324,1.3923931,8.2251437
-31.0900049,-8.7473192,0.7506788,1.3884751,8.1243409
-31.1873201,-8.769955,0.7509251,1.3845571,8.0274354
-31.2848353,-8.791768,0.7511715,1.380639,7.934342
-31.3825587,-8.8126798,0.7514178,1.376721,7.8449822
-31.480498,-8.8326117,0.7516642,1.372803,7.7592819
-31.5786613,-8.8514852,0.7519105,1.3688849,7.6771696
-31.6770564,-8.8692217,0.7521569,1.3649669,7.5985739
-31.7756914,-8.8857425,0.7524033,1.3610489,7.5234212
-31.8745741,-8.9009691,0.758531,1.3582389,7.4516334
-31.9737124,-8.9148229,0.7668169,1.3558356,7.3831251
-32.0729002,-8.9271981,0.7751028,1.3534323,7.3188246
-32.1723089,-8.9380309,0.7833887,1.3510289,7.2588993
-32.2719029,-8.9472249,0.7916746,1.3486256,7.2035206
-32.3716431,-8.9546832,0.7999605,1.3462222,7.1528753
-32.4714906,-8.9603087,0.8082464,1.3438189,7.1071635
-32.5714063,-8.9640046,0.8165323,1.3414155,7.0665948
-32.6713514,-8.965674,0.8248182,1.3390122,7.0313846
-32.7712867,-8.9652199,0.8331041,1.3366089,7.0017491
-32.8711732,-8.9625455,0.8513683,1.321094,6.9779001
-32.9709721,-8.9575537,0.8737486,1.3001707,6.9600381
-33.0707405,-8.9501525,0.8961288,1.2792475,6.9421323
-33.1703162,-8.9403248,0.918509,1.2583242,6.9241376
-33.2696219,-8.9280684,0.9408892,1.2374009,6.9059063
-33.368585,-8.9133812,0.9632694,1.2164776,6.8877699
-33.4671334,-8.8962608,0.9856497,1.1955543,6.8699239
-33.5651946,-8.8767049,1.0080299,1.174631,6.8525507
-33.6626963,-8.8547111,1.0304101,1.1537077,6.8358358
-33.7595661,-8.8302771,1.0527903,1.1327844,6.8199673
-33.8557316,-8.8034006,1.0798367,1.1004964,6.8051358
-33.9511205,-8.7740794,1.1090352,1.0629669,6.7915338
-34.0459355,-8.7422231,1.1382337,1.0254375,6.7779045
-34.1398775,-8.7079435,1.1674321,0.987908,6.76681
-34.2328896,-8.6712957,1.1966306,0.9503785,6.7583866
-34.3249352,-8.6323289,1.2258291,0.9128491,6.752467
-34.4159777,-8.5910917,1.2550275,0.8753196,6.7488805
-34.5059806,-8.5476332,1.284226,0.8377902,6.7474541
-34.5949071,-8.5020022,1.3134244,0.8002607,6.7480138
-34.6827209,-8.4542475,1.3426229,0.7627312,6.7503856
-34.7693852,-8.4044182,1.3580992,0.75,6.7543962
-34.8548634,-8.352563,1.3665306,0.75,6.7598741
-34.9390046,-8.298812,1.3749621,0.75,6.7666494
-35.0219161,-8.2431638,1.3833935,0.75,6.7769628
-35.103605,-8.1856834,1.3918249,0.75,6.7907859
-35.1840705,-8.1264411,1.4002564,0.75,6.8079273
-35.2633117,-8.065507,1.4086878,0.75,6.8281935
-35.3413279,-8.002951,1.4171192,0.75,6.8513907
-35.4181183,-7.9388433,1.4255507,0.75,6.877327
-35.493682,-7.8732541,1.4339821,0.75,6.9058131
-35.5680183,-7.8062533,1.4172019,0.7633651,6.9366637
-35.6411264,-7.7379111,1.386065,0.7843408,6.9696983
-35.71294,-7.6683635,1.3549281,0.8053166,7.0047415
-35.7835462,-7.597608,1.3237913,0.8262923,7.0421789
-35.8529759,-7.5256949,1.2926544,0.8472681,7.0819996
-35.9212548,-7.452679,1.2615175,0.8682438,7.1241522
-35.9884087,-7.3786156,1.2303807,0.8892196,7.1685818
-36.0544635,-7.3035595,1.1992438,0.9101953,7.2152317
-36.119445,-7.2275658,1.1681069,0.9311711,7.2640445
-36.183379,-7.1506896,1.1369701,0.9521468,7.3149632
-36.2462913,-7.0729858,1.1088004,0.9765413,7.3679327
-36.3082077,-6.9945095,1.0824996,1.003089,7.4229001
-36.3692057,-6.9152513,1.0561988,1.0296366,7.4791863
-36.4292877,-6.8353151,1.029898,1.0561843,7.5348289
-36.4885031,-6.7547523,1.0035971,1.0827319,7.5898429
-36.5469056,-6.6736085,0.9772963,1.1092796,7.6442428
-36.6045487,-6.5919293,0.9509955,1.1358273,7.6980425
-36.6614862,-6.5097604,0.9246946,1.1623749,7.7512553
-36.7177719,-6.4271475,0.8983938,1.1889226,7.8038941
-36.7734593,-6.3441362,0.872093,1.2154702,7.8559712
-36.8286021,-6.2607722,0.8547574,1.2344561,7.9074986
-36.883254,-6.1771012,0.8436527,1.2481865,7.9584878
-36.9375132,-6.0930956,0.8325481,1.2619169,8.00895
-36.9913849,-6.0088498,0.8214434,1.2756472,8.0588957
-37.0449099,-5.9243977,0.8103387,1.2893776,8.1083353
-37.0981333,-5.8397665,0.799234,1.303108,8.1572789
-37.1511005,-5.754983,0.7881293,1.3168384,8.205736
-37.2038566,-5.6700742,0.7770247,1.3305688,8.2537161
-37.256447,-5.5850672,0.76592,1.3442992,8.3012282
-37.3089168,-5.4999889,0.7548153,1.3580296,8.3482809
-37.3613113,-5.4148663,0.75,1.3653775,8.3948829
-37.4136757,-5.3297264,0.75,1.3678388,8.4410423
-37.4660594,-5.2445785,0.75,1.3703001,8.4867671
-37.5184688,-5.1594448,0.75,1.3727614,8.5320649
-37.5709093,-5.0743303,0.75,1.3752227,8.5769433
-37.6233869,-4.989239,0.75,1.377684,8.6214096
-37.675908,-4.9041745,0.75,1.3801453,8.6654708
-37.7284788,-4.8191407,0.75,1.3826066,8.7091337
-37.7811053,-4.7341413,0.75,1.3850679,8.7524051
-37.8337939,-4.6491801,0.75,1.3875292,8.7952914
-37.8865507,-4.564261,0.7527904,1.3849854,8.8377988
-37.939382,-4.4793876,0.7579313,1.3782254,8.8799336
-37.9922914,-4.3945656,0.7630722,1.3714655,8.9217016
-38.0452809,-4.3097932,0.7682131,1.3647055,8.9631086
-38.0983493,-4.2250696,0.7733541,1.3579455,9.0041604
-38.1514955,-4.1403942,0.778495,1.3511856,9.0448624
-38.2047183,-4.0557666,0.7836359,1.3444256,9.0852199
-38.2580165,-3.9711861,0.7887768,1.3376657,9.1252382
-38.3113891,-3.8866521,0.7939178,1.3309057,9.1649224
-38.3648349,-3.8021642,0.7990587,1.3241457,9.2042774
-38.4183526,-3.7177217,0.8058018,1.3174059,9.243308
-38.4719412,-3.6333241,0.8140287,1.3106848,9.282019
-38.525599,-3.5489716,0.8222556,1.3039637,9.3204149
-38.5793253,-3.4646629,0.8304825,1.2972426,9.3585004
-38.633119,-3.3803972,0.8387094,1.2905215,9.3962796
-38.6869791,-3.2961738,0.8469364,1.2838004,9.433757
-38.7409045,-3.2119922,0.8551633,1.2770793,9.4709368
-38.7948939,-3.1278517,0.8633902,1.2703582,9.5078229
-38.8489464,-3.0437516,0.8716171,1.2636371,9.5444195
-38.9030608,-2.9596913,0.879844,1.256916,9.5807303
-38.957236,-2.8756701,0.8873694,1.2513752,9.6167593
-39.0114708,-2.7916874,0.8941806,1.247036,9.6525102
-39.0657642,-2.7077426,0.9009918,1.2426967,9.6879866
-39.1201153,-2.6238352,0.9078031,1.2383574,9.723192
-39.1745233,-2.5399647,0.9146143,1.2340182,9.7581301
-39.2289874,-2.4561305,0.9214255,1.2296789,9.7928042
-39.2835066,-2.3723323,0.9282368,1.2253396,9.8272176
-39.3380803,-2.2885694,0.935048,1.2210003,9.8613737
-39.3927076,-2.2048415,0.9418592,1.2166611,9.8952756
-39.4473876,-2.1211481,0.9486705,1.2123218,9.9289265
-39.5021196,-2.0374887,0.9543225,1.2059526,9.9623296
-39.5569026,-1.9538627,0.9586778,1.1973124,9.9954877
-39.6117361,-1.8702695,0.963033,1.1886721,10.0284039
-39.6666191,-1.7867087,0.9673883,1.1800319,10.0610811
-39.7215507,-1.70318,0.9717435,1.1713917,10.0935222
-39.7765299,-1.6196827,0.9760988,1.1627514,10.1257298
-39.8315561,-1.5362164,0.980454,1.1541112,10.1577068
-39.8866283,-1.4527805,0.9848093,1.145471,10.1894558
-39.9417456,-1.3693746,0.9891645,1.1368307,10.2209795
-39.9969074,-1.285998,0.9935198,1.1281905,10.2522804
-40.0521126,-1.2026504,0.9975341,1.1222818,10.2833612
-40.1073604,-1.1193311,1.0011291,1.1197336,10.3142242
-40.1626505,-1.036039,1.004724,1.1171854,10.344872
-40.2179816,-0.9527742,1.008319,1.1146371,10.3753069
-40.2733528,-0.8695361,1.0119139,1.1120889,10.4055312
-40.3287634,-0.7863244,1.0155089,1.1095407,10.4355474
-40.3842124,-0.7031384,1.0191038,1.1069925,10.4653576
-40.439699,-0.6199776,1.0226988,1.1044442,10.4949642
-40.4952225,-0.5368415,1.0262937,1.101896,10.5243692
-40.550782,-0.4537295,1.0298887,1.0993478,10.553575
-40.6063766,-0.3706412,1.0329391,1.0972467,10.5825835
-40.6620055,-0.287576,1.0352521,1.0957512,10.6113968
-40.7176685,-0.2045326,1.0375651,1.0942556,10.6400171
-40.7733642,-0.1215111,1.0398781,1.0927601,10.6684463
-40.8290918,-0.0385112,1.0421911,1.0912645,10.6966864
-40.8848504,0.0444678,1.0445041,1.089769,10.7247393
-40.9406392,0.1274264,1.0468171,1.0882734,10.7526071
-40.9964573,0.210365,1.0491301,1.0867779,10.7802914
-41.052304,0.2932843,1.0514431,1.0852823,10.8077943
-41.1081784,0.3761847,1.0537561,1.0837867,10.8351176
-41.1640798,0.4590669,1.0561011,1.0815869,10.8622629
-41.2200071,0.5419313,1.0584939,1.0783358,10.8892322
-41.2759604,0.6247795,1.0608867,1.0750848,10.9160271
-41.3319382,0.7076111,1.0632795,1.0718337,10.9426493
-41.3879396,0.7904266,1.0656723,1.0685826,10.9691005
-41.4439637,0.8732265,1.0680651,1.0653315,10.9953825
-41.5000099,0.9560114,1.0704578,1.0620805,11.0214968
-41.5560772,1.0387818,1.0728506,1.0588294,11.047445
-41.6121648,1.1215383,1.0752434,1.0555783,11.0732287
-41.6682719,1.2042814,1.0776362,1.0523272,11.0988495
-41.7243978,1.2870117,1.0800345,1.0498288,11.1243089
-41.7805415,1.3697296,1.0824418,1.0485712,11.1496085
-41.836703,1.4524369,1.0848491,1.0473135,11.1747497
-41.8928807,1.5351329,1.0872564,1.0460559,11.199734
-41.9490739,1.6178184,1.0896636,1.0447982,11.2245628
-42.0052817,1.7004937,1.0920709,1.0435406,11.2492376
-42.0615034,1.7831595,1.0944782,1.0422829,11.2737598
-42.117738,1.8658164,1.0968855,1.0410253,11.2981307
-42.1739848,1.9484647,1.0992928,1.0397676,11.3223518
-42.2302429,2.0311052,1.1017001,1.0385099,11.3464244
-42.2865116,2.1137384,1.1040382,1.0373674,11.3703498
-42.3427901,2.1963648,1.1062498,1.0364351,11.3941293
-42.3990781,2.2789859,1.1084615,1.0355027,11.4177643
-42.4553743,2.3616014,1.1106732,1.0345704,11.441256
-42.5116777,2.4442117,1.1128849,1.033638,11.4646056
-42.5679877,2.5268176,1.1150965,1.0327057,11.4878144
-42.6243033,2.6094193,1.1173082,1.0317734,11.5108837
-42.6806238,2.6920177,1.1195199,1.030841,11.5338146
-42.7369483,2.7746131,1.1217315,1.0299087,11.5566083
-42.7932761,2.8572062,1.1239432,1.0289763,11.579266
-42.8496063,2.9397975,1.1261149,1.028078,11.6017889
-42.9059382,3.0223875,1.1282054,1.0272488,11.6241781
